strategy,regime,sector,verdict,gates_passed,n_trades,gate_1_sample_size_value,gate_1_sample_size_passed
bollinger_tight,bull,Materials,INSUFFICIENT_SAMPLE,0,4,4,False
bollinger_tight,bull,Real Estate,INSUFFICIENT_SAMPLE,0,2,2,False
bollinger_tight,bull,Small Cap,INSUFFICIENT_SAMPLE,0,1,1,False
bollinger_tight,bull,Utilities,INSUFFICIENT_SAMPLE,0,2,2,False
bollinger_tight,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False
bollinger_tight,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,7,7,False
bollinger_tight,neutral,Energy,INSUFFICIENT_SAMPLE,0,3,3,False
bollinger_tight,neutral,Financials,INSUFFICIENT_SAMPLE,0,2,2,False
bollinger_tight,neutral,Health Care,INSUFFICIENT_SAMPLE,0,6,6,False
bollinger_tight,neutral,Industrials,INSUFFICIENT_SAMPLE,0,3,3,False
bollinger_tight,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,7,7,False
bollinger_tight,neutral,Materials,INSUFFICIENT_SAMPLE,0,3,3,False
bollinger_tight,neutral,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False
bollinger_tight,neutral,Utilities,INSUFFICIENT_SAMPLE,0,4,4,False
cmf_flip,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False
cmf_flip,bear,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False
cmf_flip,bear,Materials,INSUFFICIENT_SAMPLE,0,1,1,False
cmf_flip,bull,Health Care,INSUFFICIENT_SAMPLE,0,3,3,False
cmf_flip,bull,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False
cmf_flip,bull,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False
cmf_flip,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False
cpr_narrow_bullish,bear,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False
cpr_narrow_bullish,bear,Energy,INSUFFICIENT_SAMPLE,0,1,1,False
cpr_narrow_bullish,bear,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False
cpr_narrow_bullish,bear,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False
cpr_narrow_bullish,bear,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False
cpr_narrow_bullish,bear,Materials,INSUFFICIENT_SAMPLE,0,1,1,False
cpr_narrow_bullish,bear,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False
cpr_narrow_bullish,bull,Financials,INSUFFICIENT_SAMPLE,0,1,1,False
cpr_narrow_bullish,bull,Industrials,INSUFFICIENT_SAMPLE,0,3,3,False
cpr_narrow_bullish,bull,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False
cpr_narrow_bullish,bull,Materials,INSUFFICIENT_SAMPLE,0,1,1,False
cpr_narrow_bullish,bull,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False
cpr_narrow_bullish,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False
cpr_narrow_bullish,neutral,Energy,INSUFFICIENT_SAMPLE,0,1,1,False
cpr_narrow_bullish,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False
cpr_narrow_bullish,neutral,Materials,INSUFFICIENT_SAMPLE,0,1,1,False
cpr_narrow_bullish,neutral,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False
hull_rsi,bear,Financials,INSUFFICIENT_SAMPLE,0,1,1,False
hull_rsi,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False
hull_rsi,bull,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False
hull_rsi,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False
ichimoku_cloud_breakout,bear,Financials,INSUFFICIENT_SAMPLE,0,1,1,False
ichimoku_cloud_breakout,bull,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False
ichimoku_cloud_breakout,bull,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False
ichimoku_cloud_breakout,bull,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False
ichimoku_cloud_breakout,bull,Materials,INSUFFICIENT_SAMPLE,0,1,1,False
ichimoku_cloud_breakout,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False
morning_star,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False
parabolic_sar_flip,bull,Materials,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_r1_breakout,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_r1_breakout,bear,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False
pivot_r1_breakout,bear,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False
pivot_r1_breakout,bear,Materials,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_r1_breakout,bear,Unknown,INSUFFICIENT_SAMPLE,0,2,2,False
pivot_r1_breakout,bull,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_r1_breakout,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,11,11,False
pivot_r1_breakout,bull,Energy,INSUFFICIENT_SAMPLE,0,7,7,False
pivot_r1_breakout,bull,Financials,INSUFFICIENT_SAMPLE,0,4,4,False
pivot_r1_breakout,bull,Health Care,INSUFFICIENT_SAMPLE,0,18,18,False
pivot_r1_breakout,bull,Industrials,INSUFFICIENT_SAMPLE,0,15,15,False
pivot_r1_breakout,bull,Information Technology,INSUFFICIENT_SAMPLE,0,11,11,False
pivot_r1_breakout,bull,Materials,INSUFFICIENT_SAMPLE,0,7,7,False
pivot_r1_breakout,bull,Unknown,INSUFFICIENT_SAMPLE,0,6,6,False
pivot_r1_breakout,bull,Utilities,INSUFFICIENT_SAMPLE,0,2,2,False
pivot_r1_breakout,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,3,3,False
pivot_r1_breakout,neutral,Energy,INSUFFICIENT_SAMPLE,0,4,4,False
pivot_r1_breakout,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_r1_breakout,neutral,Health Care,INSUFFICIENT_SAMPLE,0,7,7,False
pivot_r1_breakout,neutral,Industrials,INSUFFICIENT_SAMPLE,0,6,6,False
pivot_r1_breakout,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,3,3,False
pivot_r1_breakout,neutral,Materials,INSUFFICIENT_SAMPLE,0,2,2,False
pivot_r1_breakout,neutral,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_r1_breakout,neutral,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_r1_breakout,neutral,Utilities,INSUFFICIENT_SAMPLE,0,3,3,False
pivot_r2_continuation,bear,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_r2_continuation,bull,Broad Market,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_r2_continuation,bull,Communication Services,INSUFFICIENT_SAMPLE,0,2,2,False
pivot_r2_continuation,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,2,2,False
pivot_r2_continuation,bull,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_r2_continuation,bull,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_r2_continuation,bull,Materials,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_r2_continuation,bull,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_r2_continuation,neutral,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_r2_continuation,neutral,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_s1_bounce,bear,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_s2_bounce,bear,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_s2_bounce,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_s2_bounce,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_s2_bounce,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_s3_capitulation,bear,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False
pivot_s3_capitulation,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False
prev_day_low_bounce,bull,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False
stochrsi_oversold,bear,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False
stochrsi_oversold,bear,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False
stochrsi_oversold,bear,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False
stochrsi_oversold,bear,Materials,INSUFFICIENT_SAMPLE,0,2,2,False
stochrsi_oversold,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False
stochrsi_oversold,bull,Consumer Staples,INSUFFICIENT_SAMPLE,0,1,1,False
stochrsi_oversold,bull,Financials,INSUFFICIENT_SAMPLE,0,1,1,False
stochrsi_oversold,bull,Health Care,INSUFFICIENT_SAMPLE,0,4,4,False
stochrsi_oversold,bull,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False
stochrsi_oversold,bull,Information Technology,INSUFFICIENT_SAMPLE,0,2,2,False
stochrsi_oversold,bull,Materials,INSUFFICIENT_SAMPLE,0,1,1,False
stochrsi_oversold,bull,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False
stochrsi_oversold,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,3,3,False
stochrsi_oversold,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False
stochrsi_oversold,neutral,Financials,INSUFFICIENT_SAMPLE,0,1,1,False
stochrsi_oversold,neutral,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False
stochrsi_oversold,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False
stochrsi_oversold,neutral,Materials,INSUFFICIENT_SAMPLE,0,1,1,False
stochrsi_oversold,neutral,Real Estate,INSUFFICIENT_SAMPLE,0,1,1,False
supertrend_macd,bull,Industrials,INSUFFICIENT_SAMPLE,0,2,2,False
supertrend_macd,neutral,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False
ultimate_oscillator,bear,Energy,INSUFFICIENT_SAMPLE,0,1,1,False
ultimate_oscillator,bear,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False
ultimate_oscillator,bear,Materials,INSUFFICIENT_SAMPLE,0,1,1,False
ultimate_oscillator,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False
ultimate_oscillator,bull,Information Technology,INSUFFICIENT_SAMPLE,0,1,1,False
ultimate_oscillator,bull,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False
williams_r_oversold,bear,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False
williams_r_oversold,bear,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False
williams_r_oversold,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,2,2,False
williams_r_oversold,bull,Energy,INSUFFICIENT_SAMPLE,0,1,1,False
williams_r_oversold,bull,Financials,INSUFFICIENT_SAMPLE,0,2,2,False
williams_r_oversold,bull,Health Care,INSUFFICIENT_SAMPLE,0,2,2,False
williams_r_oversold,bull,Industrials,INSUFFICIENT_SAMPLE,0,1,1,False
williams_r_oversold,bull,Information Technology,INSUFFICIENT_SAMPLE,0,4,4,False
williams_r_oversold,bull,Materials,INSUFFICIENT_SAMPLE,0,2,2,False
williams_r_oversold,bull,Unknown,INSUFFICIENT_SAMPLE,0,1,1,False
williams_r_oversold,neutral,Communication Services,INSUFFICIENT_SAMPLE,0,1,1,False
williams_r_oversold,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False
williams_r_oversold,neutral,Health Care,INSUFFICIENT_SAMPLE,0,1,1,False
williams_r_oversold,neutral,Industrials,INSUFFICIENT_SAMPLE,0,3,3,False
williams_r_oversold,neutral,Materials,INSUFFICIENT_SAMPLE,0,2,2,False
williams_r_oversold,neutral,Utilities,INSUFFICIENT_SAMPLE,0,1,1,False
williams_stoch_dual,bear,Materials,INSUFFICIENT_SAMPLE,0,1,1,False
williams_stoch_dual,bull,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False
williams_stoch_dual,neutral,Consumer Discretionary,INSUFFICIENT_SAMPLE,0,1,1,False
