ticker,date,strategy,scaler,multiplier
TLT,2022-05-05,bollinger_tight,per_position_vol_target,0.6621
LQD,2022-05-05,supertrend_macd,per_position_vol_target,1.0205
HYG,2022-05-05,bollinger_tight,per_position_vol_target,1.2465
QQQ,2022-05-05,bollinger_tight,per_position_vol_target,0.3744
AMZN,2022-05-05,bollinger_tight,per_position_vol_target,0.25
UNH,2022-05-05,bollinger_lower,per_position_vol_target,0.4597
COST,2022-05-05,bollinger_tight,per_position_vol_target,0.3773
ORCL,2022-05-05,bollinger_tight,per_position_vol_target,0.4209
UPS,2022-05-05,cmf_flip,per_position_vol_target,0.4027
DIA,2022-05-05,bollinger_tight,per_position_vol_target,0.5916
NVDA,2022-05-09,bollinger_lower,per_position_vol_target,0.25
MA,2022-05-09,bollinger_lower,per_position_vol_target,0.301
RTX,2022-05-09,bollinger_lower,per_position_vol_target,0.4302
GE,2022-05-09,bollinger_tight,per_position_vol_target,0.2844
VTI,2022-05-09,bollinger_lower,per_position_vol_target,0.4667
XLI,2022-05-09,bollinger_lower,per_position_vol_target,0.5442
IWM,2022-05-09,bollinger_lower,per_position_vol_target,0.3912
XLF,2022-05-09,bollinger_tight,per_position_vol_target,0.4879
GOOGL,2022-05-09,bollinger_tight,per_position_vol_target,0.3208
SLV,2022-05-09,bollinger_tight,per_position_vol_target,0.5028
SBUX,2022-05-10,bollinger_lower,per_position_vol_target,0.3186
WFC,2022-05-10,bollinger_tight,per_position_vol_target,0.3248
NKE,2022-05-10,bollinger_lower,per_position_vol_target,0.2702
MS,2022-05-10,bollinger_tight,per_position_vol_target,0.3389
JPM,2022-05-10,supertrend_macd,per_position_vol_target,0.3982
ISRG,2022-05-10,bollinger_tight,per_position_vol_target,0.25
ISRG,2022-05-10,cpr_narrow_bullish,per_position_vol_target,0.25
ISRG,2022-05-10,hull_rsi,per_position_vol_target,0.25
ISRG,2022-05-10,ichimoku_cloud_breakout,per_position_vol_target,0.25
ISRG,2022-05-10,cpr_narrow_momentum,per_position_vol_target,0.25
ISRG,2022-05-10,hull_rsi_short,per_position_vol_target,0.25
ISRG,2022-05-10,cpr_narrow_momentum_short,per_position_vol_target,0.25
ISRG,2022-05-10,break_retest_confluence,per_position_vol_target,0.25
ISRG,2022-05-10,lead_lag_sector_rotation,per_position_vol_target,0.25
AAPL,2022-05-12,bollinger_lower,per_position_vol_target,0.3028
MRK,2022-05-12,cpr_narrow_bullish,per_position_vol_target,0.568
DIS,2022-05-12,bollinger_tight,per_position_vol_target,0.315
DIS,2022-05-12,cpr_narrow_bullish,per_position_vol_target,0.315
DIS,2022-05-12,prev_day_high_break,per_position_vol_target,0.315
DIS,2022-05-12,hull_rsi,per_position_vol_target,0.315
DIS,2022-05-12,ichimoku_cloud_breakout,per_position_vol_target,0.315
DIS,2022-05-12,cpr_narrow_momentum,per_position_vol_target,0.315
DIS,2022-05-12,hull_rsi_short,per_position_vol_target,0.315
DIS,2022-05-12,prev_day_low_breakdown,per_position_vol_target,0.315
DIS,2022-05-12,cpr_narrow_momentum_short,per_position_vol_target,0.315
DIS,2022-05-12,dc20_break_retest,per_position_vol_target,0.315
DIS,2022-05-12,break_retest_volume,per_position_vol_target,0.315
DIS,2022-05-12,break_retest_confluence,per_position_vol_target,0.315
PG,2022-05-12,stochrsi_oversold,per_position_vol_target,0.5777
PG,2022-05-12,bollinger_lower,per_position_vol_target,0.5777
PG,2022-05-12,bollinger_tight,per_position_vol_target,0.5777
PG,2022-05-12,williams_stoch_dual,per_position_vol_target,0.5777
PG,2022-05-12,cpr_narrow_bullish,per_position_vol_target,0.5777
PG,2022-05-12,hull_rsi,per_position_vol_target,0.5777
PG,2022-05-12,cpr_narrow_momentum,per_position_vol_target,0.5777
PG,2022-05-12,hull_rsi_short,per_position_vol_target,0.5777
PG,2022-05-12,cpr_narrow_momentum_short,per_position_vol_target,0.5777
PG,2022-05-12,break_retest_confluence,per_position_vol_target,0.5777
PG,2022-05-12,lead_lag_sector_rotation,per_position_vol_target,0.5777
MSFT,2022-05-12,bollinger_lower,per_position_vol_target,0.319
MSFT,2022-05-12,bollinger_tight,per_position_vol_target,0.319
MSFT,2022-05-12,williams_stoch_dual,per_position_vol_target,0.319
MSFT,2022-05-12,cpr_narrow_bullish,per_position_vol_target,0.319
MSFT,2022-05-12,hull_rsi,per_position_vol_target,0.319
MSFT,2022-05-12,cpr_narrow_momentum,per_position_vol_target,0.319
MSFT,2022-05-12,hull_rsi_short,per_position_vol_target,0.319
