strategy,exit_method,sector,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,Consumer Staples,1,0.0,-0.8144,-0.8144
avwap_252_breakout,atr_trail_1x,Energy,1,0.0,-3.1806,-3.1806
avwap_252_breakout,atr_trail_1x,Financials,2,0.0,-3.34895,-6.6979
avwap_252_breakout,atr_trail_1x,Health Care,1,0.0,-3.3226,-3.3226
avwap_252_breakout,atr_trail_1x,Materials,2,0.0,-0.9907,-1.9814
avwap_252_breakout,atr_trail_1x,Utilities,1,0.0,-2.1656,-2.1656
avwap_252_breakout,atr_trail_2x,Consumer Staples,1,0.0,-0.8144,-0.8144
avwap_252_breakout,atr_trail_2x,Energy,1,0.0,-6.8219,-6.8219
avwap_252_breakout,atr_trail_2x,Financials,2,0.5,-3.0348,-6.0696
avwap_252_breakout,atr_trail_2x,Health Care,1,0.0,-6.6452,-6.6452
avwap_252_breakout,atr_trail_2x,Materials,2,0.5,4.0724,8.1448
avwap_252_breakout,atr_trail_2x,Utilities,1,0.0,-4.3312,-4.3312
avwap_252_breakout,atr_trail_mae_conditional,Consumer Staples,1,0.0,-0.8144,-0.8144
avwap_252_breakout,atr_trail_mae_conditional,Energy,1,0.0,-3.1806,-3.1806
avwap_252_breakout,atr_trail_mae_conditional,Financials,2,0.0,-3.34895,-6.6979
avwap_252_breakout,atr_trail_mae_conditional,Health Care,1,0.0,-3.3226,-3.3226
avwap_252_breakout,atr_trail_mae_conditional,Materials,2,0.0,-0.9907,-1.9814
avwap_252_breakout,atr_trail_mae_conditional,Utilities,1,0.0,-2.1656,-2.1656
avwap_252_breakout,atr_trail_vix_conditional,Consumer Staples,1,0.0,-0.8144,-0.8144
avwap_252_breakout,atr_trail_vix_conditional,Energy,1,0.0,-2.3854,-2.3854
avwap_252_breakout,atr_trail_vix_conditional,Financials,2,0.0,-4.31585,-8.6317
avwap_252_breakout,atr_trail_vix_conditional,Health Care,1,0.0,-5.3694,-5.3694
avwap_252_breakout,atr_trail_vix_conditional,Materials,2,0.5,0.21185000000000004,0.4237000000000001
avwap_252_breakout,atr_trail_vix_conditional,Utilities,1,0.0,-3.2484,-3.2484
avwap_252_breakout,break_even_at_1r,Consumer Staples,1,0.0,-0.8144,-0.8144
avwap_252_breakout,break_even_at_1r,Energy,1,0.0,-3.1806,-3.1806
avwap_252_breakout,break_even_at_1r,Financials,2,0.0,-3.34895,-6.6979
avwap_252_breakout,break_even_at_1r,Health Care,1,0.0,-3.3226,-3.3226
avwap_252_breakout,break_even_at_1r,Materials,2,0.0,-1.5372,-3.0744
avwap_252_breakout,break_even_at_1r,Utilities,1,0.0,-2.1656,-2.1656
avwap_252_breakout,breakeven_plus_trail,Consumer Staples,1,0.0,0.0,0.0
avwap_252_breakout,breakeven_plus_trail,Energy,1,0.0,-6.3612,-6.3612
