strategy,exit_method,news_sentiment_shift_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,high_gt_20,5,0.2,-0.6899200000000001,-3.4496
avwap_252_breakout,atr_trail_2x,high_gt_20,5,0.4,0.22325999999999988,1.1162999999999994
avwap_252_breakout,atr_trail_mae_conditional,high_gt_20,5,0.2,-0.6899200000000001,-3.4496
avwap_252_breakout,atr_trail_vix_conditional,high_gt_20,5,0.6,0.14867999999999998,0.7433999999999998
avwap_252_breakout,break_even_at_1r,high_gt_20,5,0.4,0.4422799999999999,2.2113999999999994
avwap_252_breakout,breakeven_plus_trail,high_gt_20,5,0.4,-0.79768,-3.9884
avwap_252_breakout,chandelier_3x,high_gt_20,5,0.4,-0.4828199999999999,-2.4140999999999995
avwap_252_breakout,class_time_stop,high_gt_20,5,0.8,-1.3421399999999999,-6.710699999999999
avwap_252_breakout,earnings_blackout,high_gt_20,5,0.6,-0.2301599999999997,-1.1507999999999985
avwap_252_breakout,fixed_4r_2r,high_gt_20,5,0.4,-0.2790799999999999,-1.3953999999999995
avwap_252_breakout,hybrid_50pct_target,high_gt_20,5,0.8,1.1062,5.531000000000001
avwap_252_breakout,ma_exit_ema9,high_gt_20,5,0.4,0.52572,2.6286
avwap_252_breakout,mfe_lockin_trail,high_gt_20,5,0.2,-0.6899200000000001,-3.4496
avwap_252_breakout,multi_tier_partial,high_gt_20,5,0.2,-0.8844200000000001,-4.4221
avwap_252_breakout,next_pivot_target,high_gt_20,5,0.6,0.08998000000000009,0.4499000000000004
avwap_252_breakout,r_multiple_2r,high_gt_20,5,0.4,-0.02408000000000001,-0.12040000000000006
avwap_252_breakout,r_multiple_3r,high_gt_20,5,0.4,0.7763200000000002,3.881600000000001
avwap_252_breakout,regime_flip,high_gt_20,5,0.6,-1.35694,-6.7847
avwap_252_breakout,reverse_signal,high_gt_20,5,0.2,-0.6899200000000001,-3.4496
avwap_252_breakout,smc_mitigation_zone,high_gt_20,5,0.6,0.48202000000000006,2.4101000000000004
avwap_252_breakout,time_stop_10d,high_gt_20,5,0.6,2.31898,11.594899999999999
avwap_252_breakout,time_stop_20d,high_gt_20,5,0.6,-1.35694,-6.7847
avwap_252_breakout,trailing_10pct,high_gt_20,5,0.4,-2.6033999999999997,-13.017
avwap_252_breakout,trailing_15pct,high_gt_20,5,0.4,-1.8531,-9.2655
avwap_252_breakout,trailing_5pct,high_gt_20,5,0.6,0.6437999999999999,3.219
avwap_50_reclaim,atr_trail_1x,high_gt_20,4,0.25,-1.175175,-4.7007
avwap_50_reclaim,atr_trail_1x,mid_6_20,1,0.0,-1.1902,-1.1902
avwap_50_reclaim,atr_trail_2x,high_gt_20,4,0.5,0.2776749999999999,1.1106999999999996
avwap_50_reclaim,atr_trail_2x,mid_6_20,1,0.0,-2.1934,-2.1934
avwap_50_reclaim,atr_trail_mae_conditional,high_gt_20,4,0.25,-1.175175,-4.7007
avwap_50_reclaim,atr_trail_mae_conditional,mid_6_20,1,0.0,-1.1902,-1.1902
avwap_50_reclaim,atr_trail_vix_conditional,high_gt_20,4,0.0,-1.45875,-5.835
avwap_50_reclaim,atr_trail_vix_conditional,mid_6_20,1,0.0,-0.3521,-0.3521
avwap_50_reclaim,break_even_at_1r,high_gt_20,4,0.25,-1.3618000000000001,-5.4472000000000005
avwap_50_reclaim,break_even_at_1r,mid_6_20,1,0.0,-2.0632,-2.0632
avwap_50_reclaim,breakeven_plus_trail,high_gt_20,4,0.75,2.2925,9.17
avwap_50_reclaim,breakeven_plus_trail,mid_6_20,1,0.0,-4.1264,-4.1264
avwap_50_reclaim,chandelier_3x,high_gt_20,4,0.75,2.14295,8.5718
avwap_50_reclaim,chandelier_3x,mid_6_20,1,0.0,-3.1039,-3.1039
avwap_50_reclaim,class_time_stop,high_gt_20,4,0.75,4.456525,17.8261
avwap_50_reclaim,class_time_stop,mid_6_20,1,1.0,4.8983,4.8983
avwap_50_reclaim,earnings_blackout,high_gt_20,4,0.25,-9.072175,-36.2887
avwap_50_reclaim,earnings_blackout,mid_6_20,1,1.0,0.7764,0.7764
avwap_50_reclaim,fixed_4r_2r,high_gt_20,4,0.5,1.9717999999999998,7.887199999999999
avwap_50_reclaim,fixed_4r_2r,mid_6_20,1,0.0,-4.1264,-4.1264
avwap_50_reclaim,hybrid_50pct_target,high_gt_20,4,0.75,1.0596749999999997,4.238699999999999
