strategy,exit_method,days_from_quarter_end_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,47,2,0.0,-1.59485,-3.1897
avwap_50_reclaim,atr_trail_1x,50,1,0.0,-0.8026,-0.8026
avwap_50_reclaim,atr_trail_1x,53,1,1.0,0.7319,0.7319
avwap_50_reclaim,atr_trail_1x,76,1,0.0,-0.602,-0.602
avwap_50_reclaim,atr_trail_2x,47,2,0.5,0.58785,1.1757
avwap_50_reclaim,atr_trail_2x,50,1,0.0,-2.2308,-2.2308
avwap_50_reclaim,atr_trail_2x,53,1,1.0,5.2333,5.2333
avwap_50_reclaim,atr_trail_2x,76,1,0.0,-1.841,-1.841
avwap_50_reclaim,atr_trail_mae_conditional,47,2,0.0,-1.59485,-3.1897
avwap_50_reclaim,atr_trail_mae_conditional,50,1,0.0,-0.8026,-0.8026
avwap_50_reclaim,atr_trail_mae_conditional,53,1,1.0,0.7319,0.7319
avwap_50_reclaim,atr_trail_mae_conditional,76,1,0.0,-0.602,-0.602
avwap_50_reclaim,atr_trail_vix_conditional,47,2,0.0,-0.9258500000000001,-1.8517000000000001
avwap_50_reclaim,atr_trail_vix_conditional,50,1,0.0,-1.4384,-1.4384
avwap_50_reclaim,atr_trail_vix_conditional,53,1,0.0,-0.9242,-0.9242
avwap_50_reclaim,atr_trail_vix_conditional,76,1,0.0,-0.602,-0.602
avwap_50_reclaim,break_even_at_1r,47,2,0.0,-2.03135,-4.0627
avwap_50_reclaim,break_even_at_1r,50,1,0.0,-1.854,-1.854
avwap_50_reclaim,break_even_at_1r,53,1,1.0,1.0368,1.0368
avwap_50_reclaim,break_even_at_1r,76,1,0.0,-1.2333,-1.2333
avwap_50_reclaim,breakeven_plus_trail,47,2,0.5,1.4653,2.9306
avwap_50_reclaim,breakeven_plus_trail,50,1,0.0,0.0,0.0
avwap_50_reclaim,breakeven_plus_trail,53,1,1.0,1.0368,1.0368
avwap_50_reclaim,breakeven_plus_trail,76,1,0.0,-2.4665,-2.4665
avwap_50_reclaim,chandelier_3x,47,2,0.5,-0.11365000000000003,-0.22730000000000006
avwap_50_reclaim,chandelier_3x,50,1,0.0,-2.4983,-2.4983
avwap_50_reclaim,chandelier_3x,53,1,1.0,5.2296,5.2296
avwap_50_reclaim,chandelier_3x,76,1,0.0,-1.0142,-1.0142
avwap_50_reclaim,class_time_stop,47,2,1.0,7.74555,15.4911
avwap_50_reclaim,class_time_stop,50,1,0.0,-1.945,-1.945
avwap_50_reclaim,class_time_stop,53,1,1.0,6.0956,6.0956
avwap_50_reclaim,class_time_stop,76,1,1.0,4.8469,4.8469
