strategy,exit_method,mae_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
cup_and_handle_long,fixed_4r_2r,q1_lt_2pct,1,1.0,6.025,6.025
cup_and_handle_long,fixed_4r_2r,q4_ge_10pct,20,0.6,3.7085,74.17
cup_and_handle_long,hybrid_50pct_target,q1_lt_2pct,1,1.0,6.7762,6.7762
cup_and_handle_long,hybrid_50pct_target,q4_ge_10pct,20,0.75,5.25992,105.1984
cup_and_handle_long,ma_exit_ema9,q1_lt_2pct,1,0.0,-1.4128,-1.4128
cup_and_handle_long,ma_exit_ema9,q4_ge_10pct,20,0.3,0.6888,13.776
cup_and_handle_long,mfe_lockin_trail,q1_lt_2pct,1,0.0,-1.4231,-1.4231
cup_and_handle_long,mfe_lockin_trail,q4_ge_10pct,20,0.1,-0.977275,-19.5455
cup_and_handle_long,multi_tier_partial,q1_lt_2pct,1,0.0,-1.4231,-1.4231
cup_and_handle_long,multi_tier_partial,q4_ge_10pct,20,0.2,-0.789025,-15.7805
cup_and_handle_long,next_pivot_target,q1_lt_2pct,1,1.0,0.1478,0.1478
cup_and_handle_long,next_pivot_target,q4_ge_10pct,20,0.85,1.393215,27.8643
cup_and_handle_long,r_multiple_2r,q1_lt_2pct,1,0.0,-1.5062,-1.5062
cup_and_handle_long,r_multiple_2r,q4_ge_10pct,20,0.35,0.19887500000000005,3.977500000000001
cup_and_handle_long,r_multiple_3r,q1_lt_2pct,1,0.0,-1.5062,-1.5062
cup_and_handle_long,r_multiple_3r,q4_ge_10pct,20,0.35,0.873095,17.4619
cup_and_handle_long,regime_flip,q1_lt_2pct,1,1.0,2.2481,2.2481
cup_and_handle_long,regime_flip,q4_ge_10pct,20,0.65,3.4709599999999994,69.41919999999999
cup_and_handle_long,reverse_signal,q1_lt_2pct,1,0.0,-1.4231,-1.4231
cup_and_handle_long,reverse_signal,q4_ge_10pct,20,0.1,-0.977275,-19.5455
cup_and_handle_long,smc_mitigation_zone,q1_lt_2pct,1,0.0,-1.4231,-1.4231
cup_and_handle_long,smc_mitigation_zone,q4_ge_10pct,20,0.2,-0.8252050000000001,-16.5041
cup_and_handle_long,time_stop_10d,q1_lt_2pct,1,1.0,3.0578,3.0578
cup_and_handle_long,time_stop_10d,q4_ge_10pct,20,0.65,1.13846,22.7692
cup_and_handle_long,time_stop_20d,q1_lt_2pct,1,1.0,2.2481,2.2481
cup_and_handle_long,time_stop_20d,q4_ge_10pct,20,0.65,3.4709599999999994,69.41919999999999
cup_and_handle_long,trailing_10pct,q1_lt_2pct,1,1.0,9.0336,9.0336
cup_and_handle_long,trailing_10pct,q4_ge_10pct,20,0.65,8.05929,161.1858
cup_and_handle_long,trailing_15pct,q1_lt_2pct,1,1.0,9.0336,9.0336
cup_and_handle_long,trailing_15pct,q4_ge_10pct,20,0.75,11.396355,227.9271
cup_and_handle_long,trailing_5pct,q1_lt_2pct,1,1.0,9.0336,9.0336
cup_and_handle_long,trailing_5pct,q4_ge_10pct,20,0.5,4.542615,90.8523
double_bottom_long,atr_trail_1x,q1_lt_2pct,4,0.75,0.87505,3.5002
double_bottom_long,atr_trail_1x,q4_ge_10pct,17,0.17647058823529413,-1.2987,-22.0779
double_bottom_long,atr_trail_2x,q1_lt_2pct,4,0.5,1.0151,4.0604
double_bottom_long,atr_trail_2x,q4_ge_10pct,17,0.29411764705882354,-0.6213470588235295,-10.5629
double_bottom_long,atr_trail_mae_conditional,q1_lt_2pct,4,0.75,0.87505,3.5002
double_bottom_long,atr_trail_mae_conditional,q4_ge_10pct,17,0.17647058823529413,-1.2987,-22.0779
double_bottom_long,atr_trail_vix_conditional,q1_lt_2pct,4,0.75,1.99605,7.9842
double_bottom_long,atr_trail_vix_conditional,q4_ge_10pct,17,0.17647058823529413,-0.9354411764705882,-15.9025
double_bottom_long,break_even_at_1r,q1_lt_2pct,4,0.0,-0.44520000000000004,-1.7808000000000002
double_bottom_long,break_even_at_1r,q4_ge_10pct,17,0.058823529411764705,-0.7021000000000001,-11.9357
double_bottom_long,breakeven_plus_trail,q1_lt_2pct,4,0.25,3.7294,14.9176
double_bottom_long,breakeven_plus_trail,q4_ge_10pct,17,0.11764705882352941,0.13389411764705875,2.276199999999999
double_bottom_long,chandelier_3x,q1_lt_2pct,4,0.25,0.08955000000000002,0.3582000000000001
double_bottom_long,chandelier_3x,q4_ge_10pct,17,0.23529411764705882,0.6917470588235294,11.759699999999999
double_bottom_long,class_time_stop,q1_lt_2pct,4,0.75,0.27705,1.1082
double_bottom_long,class_time_stop,q4_ge_10pct,17,0.47058823529411764,0.4761647058823529,8.0948
double_bottom_long,earnings_blackout,q1_lt_2pct,4,0.5,3.5400250000000004,14.160100000000002
double_bottom_long,earnings_blackout,q4_ge_10pct,17,0.47058823529411764,14.728058823529413,250.377
double_bottom_long,fixed_4r_2r,q1_lt_2pct,4,0.5,2.554075,10.2163
double_bottom_long,fixed_4r_2r,q4_ge_10pct,17,0.29411764705882354,-0.26206470588235303,-4.455100000000002
double_bottom_long,hybrid_50pct_target,q1_lt_2pct,4,0.75,4.20135,16.8054
double_bottom_long,hybrid_50pct_target,q4_ge_10pct,17,0.47058823529411764,0.3245647058823529,5.5176
double_bottom_long,ma_exit_ema9,q1_lt_2pct,4,0.25,-0.18167500000000003,-0.7267000000000001
double_bottom_long,ma_exit_ema9,q4_ge_10pct,17,0.29411764705882354,-0.7036647058823529,-11.962299999999999
double_bottom_long,mfe_lockin_trail,q1_lt_2pct,4,0.75,0.6597500000000001,2.6390000000000002
double_bottom_long,mfe_lockin_trail,q4_ge_10pct,17,0.23529411764705882,-1.1716823529411766,-19.9186
double_bottom_long,multi_tier_partial,q1_lt_2pct,4,1.0,1.468,5.872
double_bottom_long,multi_tier_partial,q4_ge_10pct,17,0.23529411764705882,-1.0893294117647059,-18.5186
double_bottom_long,next_pivot_target,q1_lt_2pct,4,0.75,2.9257,11.7028
double_bottom_long,next_pivot_target,q4_ge_10pct,17,0.5294117647058824,-1.0609176470588235,-18.0356
double_bottom_long,r_multiple_2r,q1_lt_2pct,4,0.5,1.07655,4.3062
double_bottom_long,r_multiple_2r,q4_ge_10pct,17,0.17647058823529413,-1.113329411764706,-18.9266
double_bottom_long,r_multiple_3r,q1_lt_2pct,4,0.5,2.20085,8.8034
double_bottom_long,r_multiple_3r,q4_ge_10pct,17,0.11764705882352941,-1.2164705882352942,-20.68
double_bottom_long,regime_flip,q1_lt_2pct,4,0.75,2.5754,10.3016
double_bottom_long,regime_flip,q4_ge_10pct,17,0.4117647058823529,0.0674705882352942,1.1470000000000014
double_bottom_long,reverse_signal,q1_lt_2pct,4,0.75,0.87505,3.5002
double_bottom_long,reverse_signal,q4_ge_10pct,17,0.17647058823529413,-1.2987,-22.0779
double_bottom_long,smc_mitigation_zone,q1_lt_2pct,4,0.5,-0.09120000000000006,-0.36480000000000024
double_bottom_long,smc_mitigation_zone,q4_ge_10pct,17,0.23529411764705882,-1.0710411764705883,-18.2077
double_bottom_long,time_stop_10d,q1_lt_2pct,4,0.75,1.4709249999999998,5.883699999999999
double_bottom_long,time_stop_10d,q4_ge_10pct,17,0.47058823529411764,-0.41368823529411763,-7.0327
double_bottom_long,time_stop_20d,q1_lt_2pct,4,0.75,2.5754,10.3016
double_bottom_long,time_stop_20d,q4_ge_10pct,17,0.4117647058823529,0.0674705882352942,1.1470000000000014
double_bottom_long,trailing_10pct,q1_lt_2pct,4,0.25,-0.9754499999999998,-3.9017999999999993
double_bottom_long,trailing_10pct,q4_ge_10pct,17,0.29411764705882354,0.7560470588235291,12.852799999999995
double_bottom_long,trailing_15pct,q1_lt_2pct,4,0.5,3.466075,13.8643
double_bottom_long,trailing_15pct,q4_ge_10pct,17,0.23529411764705882,5.931735294117647,100.8395
double_bottom_long,trailing_5pct,q1_lt_2pct,4,0.5,0.16650000000000004,0.6660000000000001
double_bottom_long,trailing_5pct,q4_ge_10pct,17,0.23529411764705882,-0.9916294117647062,-16.857700000000005
halloween_seasonal_long,atr_trail_1x,q4_ge_10pct,23,0.21739130434782608,-0.7501869565217392,-17.2543
halloween_seasonal_long,atr_trail_2x,q4_ge_10pct,23,0.6086956521739131,4.078208695652174,93.7988
halloween_seasonal_long,atr_trail_mae_conditional,q4_ge_10pct,23,0.21739130434782608,-0.7501869565217392,-17.2543
halloween_seasonal_long,atr_trail_vix_conditional,q4_ge_10pct,23,0.2608695652173913,-0.2947695652173913,-6.7797
halloween_seasonal_long,break_even_at_1r,q4_ge_10pct,23,0.17391304347826086,5.575717391304348,128.2415
halloween_seasonal_long,breakeven_plus_trail,q4_ge_10pct,23,0.43478260869565216,10.7806,247.9538
halloween_seasonal_long,chandelier_3x,q4_ge_10pct,23,0.5217391304347826,19.80036956521739,455.4085
halloween_seasonal_long,class_time_stop,q4_ge_10pct,23,0.5652173913043478,5.079265217391304,116.8231
halloween_seasonal_long,earnings_blackout,q4_ge_10pct,23,0.782608695652174,106.70380869565219,2454.1876
halloween_seasonal_long,fixed_4r_2r,q4_ge_10pct,23,0.6086956521739131,5.355334782608695,123.17269999999999
halloween_seasonal_long,hybrid_50pct_target,q4_ge_10pct,23,0.6956521739130435,9.710965217391305,223.3522
halloween_seasonal_long,ma_exit_ema9,q4_ge_10pct,23,0.5217391304347826,2.215573913043478,50.9582
halloween_seasonal_long,mfe_lockin_trail,q4_ge_10pct,23,0.21739130434782608,-0.9680478260869565,-22.2651
halloween_seasonal_long,multi_tier_partial,q4_ge_10pct,23,0.30434782608695654,-0.6952391304347827,-15.9905
halloween_seasonal_long,next_pivot_target,q4_ge_10pct,23,0.782608695652174,1.4945739130434783,34.3752
halloween_seasonal_long,r_multiple_2r,q4_ge_10pct,23,0.4782608695652174,0.9316826086956521,21.4287
halloween_seasonal_long,r_multiple_3r,q4_ge_10pct,23,0.43478260869565216,1.6706695652173915,38.4254
halloween_seasonal_long,regime_flip,q4_ge_10pct,23,0.6086956521739131,4.577291304347826,105.2777
halloween_seasonal_long,reverse_signal,q4_ge_10pct,23,0.21739130434782608,-0.7501869565217392,-17.2543
halloween_seasonal_long,smc_mitigation_zone,q4_ge_10pct,23,0.30434782608695654,-0.5781608695652174,-13.297699999999999
halloween_seasonal_long,time_stop_10d,q4_ge_10pct,23,0.6086956521739131,2.2726347826086957,52.2706
halloween_seasonal_long,time_stop_20d,q4_ge_10pct,23,0.6086956521739131,4.577291304347826,105.2777
halloween_seasonal_long,trailing_10pct,q4_ge_10pct,23,0.6521739130434783,14.193578260869565,326.4523
halloween_seasonal_long,trailing_15pct,q4_ge_10pct,23,0.7391304347826086,25.967682608695654,597.2567
halloween_seasonal_long,trailing_5pct,q4_ge_10pct,23,0.4782608695652174,-0.2512826086956521,-5.779499999999999
head_and_shoulders_bottom_long,atr_trail_1x,q4_ge_10pct,9,0.4444444444444444,0.05592222222222219,0.5032999999999997
head_and_shoulders_bottom_long,atr_trail_2x,q4_ge_10pct,9,0.3333333333333333,1.5545777777777778,13.991200000000001
head_and_shoulders_bottom_long,atr_trail_mae_conditional,q4_ge_10pct,9,0.4444444444444444,0.05592222222222219,0.5032999999999997
head_and_shoulders_bottom_long,atr_trail_vix_conditional,q4_ge_10pct,9,0.4444444444444444,-0.11312222222222228,-1.0181000000000004
head_and_shoulders_bottom_long,break_even_at_1r,q4_ge_10pct,9,0.2222222222222222,2.7828333333333335,25.0455
head_and_shoulders_bottom_long,breakeven_plus_trail,q4_ge_10pct,9,0.3333333333333333,4.272155555555555,38.4494
head_and_shoulders_bottom_long,chandelier_3x,q4_ge_10pct,9,0.3333333333333333,1.474888888888889,13.274000000000001
head_and_shoulders_bottom_long,class_time_stop,q4_ge_10pct,9,0.3333333333333333,1.4660222222222223,13.1942
head_and_shoulders_bottom_long,earnings_blackout,q4_ge_10pct,9,0.4444444444444444,3.011944444444444,27.107499999999998
head_and_shoulders_bottom_long,fixed_4r_2r,q4_ge_10pct,9,0.3333333333333333,-0.021966666666666593,-0.19769999999999932
head_and_shoulders_bottom_long,hybrid_50pct_target,q4_ge_10pct,9,0.6666666666666666,2.1687444444444446,19.518700000000003
head_and_shoulders_bottom_long,ma_exit_ema9,q4_ge_10pct,9,0.4444444444444444,1.3932555555555557,12.5393
head_and_shoulders_bottom_long,mfe_lockin_trail,q4_ge_10pct,9,0.4444444444444444,0.05592222222222219,0.5032999999999997
head_and_shoulders_bottom_long,multi_tier_partial,q4_ge_10pct,9,0.5555555555555556,0.02933333333333331,0.2639999999999998
head_and_shoulders_bottom_long,next_pivot_target,q4_ge_10pct,9,0.6666666666666666,-1.3323444444444443,-11.9911
head_and_shoulders_bottom_long,r_multiple_2r,q4_ge_10pct,9,0.3333333333333333,-0.09053333333333342,-0.8148000000000009
head_and_shoulders_bottom_long,r_multiple_3r,q4_ge_10pct,9,0.3333333333333333,1.1003333333333334,9.903
head_and_shoulders_bottom_long,regime_flip,q4_ge_10pct,9,0.3333333333333333,1.0920555555555556,9.8285
head_and_shoulders_bottom_long,reverse_signal,q4_ge_10pct,9,0.4444444444444444,0.05592222222222219,0.5032999999999997
head_and_shoulders_bottom_long,smc_mitigation_zone,q4_ge_10pct,9,0.4444444444444444,0.05592222222222219,0.5032999999999997
head_and_shoulders_bottom_long,time_stop_10d,q4_ge_10pct,9,0.6666666666666666,1.6606555555555556,14.9459
head_and_shoulders_bottom_long,time_stop_20d,q4_ge_10pct,9,0.3333333333333333,1.0920555555555556,9.8285
head_and_shoulders_bottom_long,trailing_10pct,q4_ge_10pct,9,0.4444444444444444,1.7081000000000002,15.372900000000001
head_and_shoulders_bottom_long,trailing_15pct,q4_ge_10pct,9,0.4444444444444444,0.9007666666666666,8.1069
head_and_shoulders_bottom_long,trailing_5pct,q4_ge_10pct,9,0.3333333333333333,2.0208666666666666,18.1878
hull_rsi,atr_trail_1x,q4_ge_10pct,5,0.2,-1.16376,-5.8187999999999995
hull_rsi,atr_trail_2x,q4_ge_10pct,5,0.4,-1.0021799999999998,-5.0108999999999995
hull_rsi,atr_trail_mae_conditional,q4_ge_10pct,5,0.2,-1.16376,-5.8187999999999995
hull_rsi,atr_trail_vix_conditional,q4_ge_10pct,5,0.2,-1.779,-8.895
hull_rsi,break_even_at_1r,q4_ge_10pct,5,0.2,-2.75724,-13.7862
hull_rsi,breakeven_plus_trail,q4_ge_10pct,5,0.4,-2.05406,-10.2703
hull_rsi,chandelier_3x,q4_ge_10pct,5,0.2,-1.70178,-8.5089
hull_rsi,class_time_stop,q4_ge_10pct,5,0.4,-2.2893,-11.4465
hull_rsi,earnings_blackout,q4_ge_10pct,5,0.4,-18.61826,-93.09129999999999
hull_rsi,fixed_4r_2r,q4_ge_10pct,5,0.4,-2.8277799999999997,-14.1389
hull_rsi,hybrid_50pct_target,q4_ge_10pct,5,0.6,-17.840359999999997,-89.20179999999999
hull_rsi,ma_exit_ema9,q4_ge_10pct,5,0.4,0.81288,4.0644
hull_rsi,mfe_lockin_trail,q4_ge_10pct,5,0.2,-1.16376,-5.8187999999999995
hull_rsi,multi_tier_partial,q4_ge_10pct,5,0.2,-1.23294,-6.1647
hull_rsi,next_pivot_target,q4_ge_10pct,5,0.6,-0.5086199999999999,-2.543099999999999
hull_rsi,r_multiple_2r,q4_ge_10pct,5,0.2,-2.75724,-13.7862
hull_rsi,r_multiple_3r,q4_ge_10pct,5,0.2,-2.75724,-13.7862
hull_rsi,regime_flip,q4_ge_10pct,5,0.2,-1.9094200000000001,-9.5471
hull_rsi,reverse_signal,q4_ge_10pct,5,0.2,-1.16376,-5.8187999999999995
hull_rsi,smc_mitigation_zone,q4_ge_10pct,5,0.2,-1.16376,-5.8187999999999995
hull_rsi,time_stop_10d,q4_ge_10pct,5,0.4,-0.6272,-3.136
hull_rsi,time_stop_20d,q4_ge_10pct,5,0.2,-1.9094200000000001,-9.5471
hull_rsi,trailing_10pct,q4_ge_10pct,5,0.6,-1.03594,-5.1797
hull_rsi,trailing_15pct,q4_ge_10pct,5,0.4,-2.79374,-13.9687
hull_rsi,trailing_5pct,q4_ge_10pct,5,0.2,-1.2416399999999999,-6.2082
macd_fast_crossover,atr_trail_1x,q4_ge_10pct,6,0.16666666666666666,-1.2518333333333334,-7.511
macd_fast_crossover,atr_trail_2x,q4_ge_10pct,6,0.3333333333333333,-1.46885,-8.8131
macd_fast_crossover,atr_trail_mae_conditional,q4_ge_10pct,6,0.16666666666666666,-1.2518333333333334,-7.511
macd_fast_crossover,atr_trail_vix_conditional,q4_ge_10pct,6,0.5,0.09053333333333331,0.5431999999999999
macd_fast_crossover,break_even_at_1r,q4_ge_10pct,6,0.0,-1.5807333333333335,-9.4844
macd_fast_crossover,breakeven_plus_trail,q4_ge_10pct,6,0.0,-2.2285333333333335,-13.3712
macd_fast_crossover,chandelier_3x,q4_ge_10pct,6,0.16666666666666666,-0.5829999999999999,-3.4979999999999993
macd_fast_crossover,class_time_stop,q4_ge_10pct,6,0.5,-4.95165,-29.7099
macd_fast_crossover,earnings_blackout,q4_ge_10pct,6,0.16666666666666666,-59.8604,-359.1624
macd_fast_crossover,fixed_4r_2r,q4_ge_10pct,6,0.16666666666666666,-3.4056833333333336,-20.4341
macd_fast_crossover,hybrid_50pct_target,q4_ge_10pct,6,0.6666666666666666,-37.47015,-224.8209
macd_fast_crossover,ma_exit_ema9,q4_ge_10pct,6,0.16666666666666666,-1.292,-7.752
macd_fast_crossover,mfe_lockin_trail,q4_ge_10pct,6,0.16666666666666666,-1.1551333333333333,-6.9308000000000005
macd_fast_crossover,multi_tier_partial,q4_ge_10pct,6,0.3333333333333333,-0.8221333333333334,-4.9328
macd_fast_crossover,next_pivot_target,q4_ge_10pct,6,0.5,-2.7930833333333336,-16.7585
macd_fast_crossover,r_multiple_2r,q4_ge_10pct,6,0.5,0.24806666666666666,1.4884
macd_fast_crossover,r_multiple_3r,q4_ge_10pct,6,0.16666666666666666,-1.4396333333333333,-8.6378
macd_fast_crossover,regime_flip,q4_ge_10pct,6,0.5,-4.0426166666666665,-24.2557
macd_fast_crossover,reverse_signal,q4_ge_10pct,6,0.16666666666666666,-1.2518333333333334,-7.511
macd_fast_crossover,smc_mitigation_zone,q4_ge_10pct,6,0.3333333333333333,-1.1714166666666668,-7.0285
macd_fast_crossover,time_stop_10d,q4_ge_10pct,6,0.5,-0.7586666666666667,-4.5520000000000005
macd_fast_crossover,time_stop_20d,q4_ge_10pct,6,0.5,-4.0426166666666665,-24.2557
