strategy,exit_method,earnings_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
po3_bullish,atr_trail_1x,no,5,0.2,-0.3912,-1.956
po3_bullish,atr_trail_2x,no,5,0.4,-0.17078000000000002,-0.8539000000000001
po3_bullish,atr_trail_mae_conditional,no,5,0.2,-0.3912,-1.956
po3_bullish,atr_trail_vix_conditional,no,5,0.2,-0.29492,-1.4746000000000001
po3_bullish,break_even_at_1r,no,5,0.0,-0.45422,-2.2711
po3_bullish,breakeven_plus_trail,no,5,0.4,1.64576,8.2288
po3_bullish,chandelier_3x,no,5,0.4,-0.59676,-2.9838
po3_bullish,class_time_stop,no,5,0.8,2.1107199999999997,10.5536
po3_bullish,earnings_blackout,no,5,1.0,3.3212,16.606
po3_bullish,fixed_4r_2r,no,5,0.4,-0.9238199999999999,-4.6190999999999995
po3_bullish,hybrid_50pct_target,no,5,1.0,2.3695399999999998,11.8477
po3_bullish,ma_exit_ema9,no,5,0.2,-0.46579999999999994,-2.3289999999999997
po3_bullish,mfe_lockin_trail,no,5,0.2,-0.3912,-1.956
po3_bullish,multi_tier_partial,no,5,0.6,-0.04428000000000001,-0.22140000000000004
po3_bullish,next_pivot_target,no,5,0.6,-1.10142,-5.5071
po3_bullish,r_multiple_2r,no,5,0.2,-0.59732,-2.9865999999999997
po3_bullish,r_multiple_3r,no,5,0.2,-0.31948,-1.5974
po3_bullish,regime_flip,no,5,1.0,1.83232,9.1616
po3_bullish,reverse_signal,no,5,0.2,-0.3912,-1.956
po3_bullish,smc_mitigation_zone,no,5,0.2,-0.31101999999999996,-1.5551
po3_bullish,time_stop_10d,no,5,0.4,-1.51108,-7.5554
po3_bullish,time_stop_20d,no,5,1.0,1.83232,9.1616
po3_bullish,trailing_10pct,no,5,1.0,3.3212,16.606
po3_bullish,trailing_15pct,no,5,1.0,3.3212,16.606
po3_bullish,trailing_5pct,no,5,0.6,1.6406799999999997,8.203399999999998
williams_r_oversold,atr_trail_1x,no,2,0.0,-2.79795,-5.5959
williams_r_oversold,atr_trail_1x,yes,4,0.25,-0.15764999999999985,-0.6305999999999994
williams_r_oversold,atr_trail_2x,no,2,0.5,1.3588999999999993,2.7177999999999987
williams_r_oversold,atr_trail_2x,yes,4,1.0,3.689175,14.7567
williams_r_oversold,atr_trail_mae_conditional,no,2,0.0,-2.79795,-5.5959
williams_r_oversold,atr_trail_mae_conditional,yes,4,0.25,-0.15764999999999985,-0.6305999999999994
williams_r_oversold,atr_trail_vix_conditional,no,2,0.0,-2.0587999999999997,-4.1175999999999995
williams_r_oversold,atr_trail_vix_conditional,yes,4,0.25,-0.943125,-3.7725
williams_r_oversold,break_even_at_1r,no,2,0.0,-3.1519000000000004,-6.303800000000001
williams_r_oversold,break_even_at_1r,yes,4,0.5,9.181999999999999,36.727999999999994
williams_r_oversold,breakeven_plus_trail,no,2,0.5,5.271800000000001,10.543600000000001
williams_r_oversold,breakeven_plus_trail,yes,4,0.75,14.479724999999998,57.918899999999994
williams_r_oversold,chandelier_3x,no,2,0.0,-0.2013,-0.4026
williams_r_oversold,chandelier_3x,yes,4,0.5,10.543825,42.1753
williams_r_oversold,class_time_stop,no,2,0.5,-1.8558000000000003,-3.7116000000000007
williams_r_oversold,class_time_stop,yes,4,1.0,14.752575,59.0103
williams_r_oversold,earnings_blackout,no,2,0.5,0.7893000000000008,1.5786000000000016
williams_r_oversold,earnings_blackout,yes,4,0.75,14.391874999999999,57.567499999999995
williams_r_oversold,fixed_4r_2r,no,2,0.5,0.9077999999999999,1.8155999999999999
williams_r_oversold,fixed_4r_2r,yes,4,0.75,6.072175,24.2887
williams_r_oversold,hybrid_50pct_target,no,2,0.5,1.3617499999999998,2.7234999999999996
williams_r_oversold,hybrid_50pct_target,yes,4,1.0,9.7349,38.9396
williams_r_oversold,ma_exit_ema9,no,2,0.0,-1.0183499999999999,-2.0366999999999997
williams_r_oversold,ma_exit_ema9,yes,4,0.25,-0.21255,-0.8502
williams_r_oversold,mfe_lockin_trail,no,2,0.0,-2.79795,-5.5959
williams_r_oversold,mfe_lockin_trail,yes,4,0.25,-0.15764999999999985,-0.6305999999999994
williams_r_oversold,multi_tier_partial,no,2,0.0,-2.79795,-5.5959
williams_r_oversold,multi_tier_partial,yes,4,0.25,-0.35040000000000004,-1.4016000000000002
williams_r_oversold,next_pivot_target,no,2,0.5,-2.81505,-5.6301
williams_r_oversold,next_pivot_target,yes,4,1.0,3.1239500000000002,12.495800000000001
williams_r_oversold,r_multiple_2r,no,2,0.0,-3.1519000000000004,-6.303800000000001
williams_r_oversold,r_multiple_2r,yes,4,0.5,1.05765,4.2306
williams_r_oversold,r_multiple_3r,no,2,0.0,-3.1519000000000004,-6.303800000000001
williams_r_oversold,r_multiple_3r,yes,4,0.5,2.108425,8.4337
williams_r_oversold,regime_flip,no,2,0.5,-5.5942,-11.1884
williams_r_oversold,regime_flip,yes,4,0.75,5.064674999999999,20.258699999999997
williams_r_oversold,reverse_signal,no,2,0.0,-2.79795,-5.5959
williams_r_oversold,reverse_signal,yes,4,0.25,-0.15764999999999985,-0.6305999999999994
williams_r_oversold,smc_mitigation_zone,no,2,0.0,-1.0183499999999999,-2.0366999999999997
williams_r_oversold,smc_mitigation_zone,yes,4,0.5,0.247625,0.9905
williams_r_oversold,time_stop_10d,no,2,0.5,-4.3505,-8.701
williams_r_oversold,time_stop_10d,yes,4,0.75,3.144425,12.5777
williams_r_oversold,time_stop_20d,no,2,0.5,-5.5942,-11.1884
williams_r_oversold,time_stop_20d,yes,4,0.75,5.064674999999999,20.258699999999997
williams_r_oversold,trailing_10pct,no,2,0.5,3.8453500000000007,7.690700000000001
williams_r_oversold,trailing_10pct,yes,4,0.75,13.5532,54.2128
williams_r_oversold,trailing_15pct,no,2,0.5,-1.453199999999999,-2.906399999999998
williams_r_oversold,trailing_15pct,yes,4,0.75,14.391874999999999,57.567499999999995
williams_r_oversold,trailing_5pct,no,2,0.5,3.1002499999999995,6.200499999999999
williams_r_oversold,trailing_5pct,yes,4,1.0,14.758,59.032
