strategy,exit_method,entry_atr_ratio,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,0.02021956964702402,1,0.0,-0.1817,-0.1817
avwap_50_reclaim,atr_trail_1x,0.02101105231005398,1,0.0,-1.8996,-1.8996
avwap_50_reclaim,atr_trail_1x,0.028424754743421043,1,0.0,-2.0412,-2.0412
avwap_50_reclaim,atr_trail_1x,0.037374455975895546,1,1.0,3.917,3.917
avwap_50_reclaim,atr_trail_1x,0.041812414673739556,1,0.0,-5.6178,-5.6178
avwap_50_reclaim,atr_trail_1x,0.04663489516978876,1,0.0,-0.4262,-0.4262
avwap_50_reclaim,atr_trail_1x,0.05602264170539818,1,0.0,-4.5822,-4.5822
avwap_50_reclaim,atr_trail_1x,0.07495825344795597,1,1.0,10.8861,10.8861
avwap_50_reclaim,atr_trail_1x,0.08197629778000334,1,0.0,-0.9514,-0.9514
avwap_50_reclaim,atr_trail_1x,0.11779529743601598,1,0.0,-11.7795,-11.7795
avwap_50_reclaim,atr_trail_2x,0.02021956964702402,1,0.0,-0.1817,-0.1817
avwap_50_reclaim,atr_trail_2x,0.02101105231005398,1,0.0,-8.3951,-8.3951
avwap_50_reclaim,atr_trail_2x,0.028424754743421043,1,0.0,-2.0895,-2.0895
avwap_50_reclaim,atr_trail_2x,0.037374455975895546,1,1.0,0.2762,0.2762
avwap_50_reclaim,atr_trail_2x,0.041812414673739556,1,0.0,-8.7422,-8.7422
avwap_50_reclaim,atr_trail_2x,0.04663489516978876,1,0.0,-5.1437,-5.1437
avwap_50_reclaim,atr_trail_2x,0.05602264170539818,1,1.0,1.5917,1.5917
avwap_50_reclaim,atr_trail_2x,0.07495825344795597,1,1.0,12.1776,12.1776
avwap_50_reclaim,atr_trail_2x,0.08197629778000334,1,0.0,-0.9514,-0.9514
avwap_50_reclaim,atr_trail_2x,0.11779529743601598,1,0.0,-23.5591,-23.5591
avwap_50_reclaim,atr_trail_mae_conditional,0.02021956964702402,1,0.0,-0.1817,-0.1817
avwap_50_reclaim,atr_trail_mae_conditional,0.02101105231005398,1,0.0,-1.8996,-1.8996
avwap_50_reclaim,atr_trail_mae_conditional,0.028424754743421043,1,0.0,-2.0412,-2.0412
avwap_50_reclaim,atr_trail_mae_conditional,0.037374455975895546,1,1.0,3.917,3.917
avwap_50_reclaim,atr_trail_mae_conditional,0.041812414673739556,1,0.0,-5.6178,-5.6178
avwap_50_reclaim,atr_trail_mae_conditional,0.04663489516978876,1,0.0,-0.4262,-0.4262
avwap_50_reclaim,atr_trail_mae_conditional,0.05602264170539818,1,0.0,-4.5822,-4.5822
avwap_50_reclaim,atr_trail_mae_conditional,0.07495825344795597,1,1.0,10.8861,10.8861
avwap_50_reclaim,atr_trail_mae_conditional,0.08197629778000334,1,0.0,-0.9514,-0.9514
avwap_50_reclaim,atr_trail_mae_conditional,0.11779529743601598,1,0.0,-11.7795,-11.7795
avwap_50_reclaim,atr_trail_vix_conditional,0.02021956964702402,1,0.0,-0.1817,-0.1817
avwap_50_reclaim,atr_trail_vix_conditional,0.02101105231005398,1,0.0,-1.8996,-1.8996
avwap_50_reclaim,atr_trail_vix_conditional,0.028424754743421043,1,0.0,-0.5773,-0.5773
