ticker,date,strategy,reason,close,next_open,atr
W,2022-05-05,pivot_r1_breakout,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,pivot_r2_continuation,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,cpr_narrow_bullish,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,camarilla_r3_breakout,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,prev_day_high_break,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,macd_crossover,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,macd_fast_crossover,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,hull_rsi,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,ppo_crossover,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,parabolic_sar_flip,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,ichimoku_cloud_breakout,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,force_index_breakout,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,macd_ichimoku,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,cpr_narrow_momentum,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,parabolic_sar_flip_short,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,macd_crossover_short,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,hull_rsi_short,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,prev_day_low_breakdown,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,cpr_narrow_momentum_short,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,dc20_break_retest,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,r1_break_retest,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,break_retest_volume,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,break_retest_confluence,dedup_one_position_per_ticker_per_day,,,
W,2022-05-05,lead_lag_sector_rotation,dedup_one_position_per_ticker_per_day,,,
EXPE,2022-05-05,bollinger_tight,dedup_one_position_per_ticker_per_day,,,
EXPE,2022-05-05,morning_star,dedup_one_position_per_ticker_per_day,,,
EXPE,2022-05-05,williams_stoch_dual,dedup_one_position_per_ticker_per_day,,,
EXPE,2022-05-05,pivot_r1_breakout,dedup_one_position_per_ticker_per_day,,,
EXPE,2022-05-05,cpr_narrow_bullish,dedup_one_position_per_ticker_per_day,,,
EXPE,2022-05-05,camarilla_r3_breakout,dedup_one_position_per_ticker_per_day,,,
EXPE,2022-05-05,prev_day_high_break,dedup_one_position_per_ticker_per_day,,,
EXPE,2022-05-05,hull_rsi,dedup_one_position_per_ticker_per_day,,,
EXPE,2022-05-05,cpr_narrow_momentum,dedup_one_position_per_ticker_per_day,,,
EXPE,2022-05-05,hull_rsi_short,dedup_one_position_per_ticker_per_day,,,
EXPE,2022-05-05,prev_day_low_breakdown,dedup_one_position_per_ticker_per_day,,,
EXPE,2022-05-05,cpr_narrow_momentum_short,dedup_one_position_per_ticker_per_day,,,
EXPE,2022-05-05,r1_break_retest,dedup_one_position_per_ticker_per_day,,,
EXPE,2022-05-05,break_retest_volume,dedup_one_position_per_ticker_per_day,,,
EXPE,2022-05-05,break_retest_confluence,dedup_one_position_per_ticker_per_day,,,
EXPE,2022-05-05,lead_lag_sector_rotation,dedup_one_position_per_ticker_per_day,,,
FRPT,2022-05-05,bollinger_tight,dedup_one_position_per_ticker_per_day,,,
FRPT,2022-05-05,pivot_r1_breakout,dedup_one_position_per_ticker_per_day,,,
FRPT,2022-05-05,cpr_narrow_bullish,dedup_one_position_per_ticker_per_day,,,
FRPT,2022-05-05,camarilla_r3_breakout,dedup_one_position_per_ticker_per_day,,,
FRPT,2022-05-05,prev_day_high_break,dedup_one_position_per_ticker_per_day,,,
FRPT,2022-05-05,hull_rsi,dedup_one_position_per_ticker_per_day,,,
FRPT,2022-05-05,cpr_narrow_momentum,dedup_one_position_per_ticker_per_day,,,
FRPT,2022-05-05,hull_rsi_short,dedup_one_position_per_ticker_per_day,,,
FRPT,2022-05-05,prev_day_low_breakdown,dedup_one_position_per_ticker_per_day,,,
FRPT,2022-05-05,cpr_narrow_momentum_short,dedup_one_position_per_ticker_per_day,,,
FRPT,2022-05-05,r1_break_retest,dedup_one_position_per_ticker_per_day,,,
FRPT,2022-05-05,break_retest_volume,dedup_one_position_per_ticker_per_day,,,
FRPT,2022-05-05,break_retest_confluence,dedup_one_position_per_ticker_per_day,,,
FRPT,2022-05-05,lead_lag_sector_rotation,dedup_one_position_per_ticker_per_day,,,
CCXI,2022-05-05,bollinger_tight,gap_up_16.8pct_exceeds_1.0x_atr_limit,15.64,18.26,1.3569
CCXI,2022-05-05,pivot_r1_breakout,short_adverse_gap_up_16.8pct_exceeds_1.0x_atr_limit,15.64,18.26,1.3569
CCXI,2022-05-05,cpr_narrow_bullish,short_adverse_gap_up_16.8pct_exceeds_1.0x_atr_limit,15.64,18.26,1.3569
CCXI,2022-05-05,prev_day_high_break,short_adverse_gap_up_16.8pct_exceeds_1.0x_atr_limit,15.64,18.26,1.3569
CCXI,2022-05-05,ichimoku_cloud_breakout,dedup_one_position_per_ticker_per_day,,,
CCXI,2022-05-05,adx_initiation,dedup_one_position_per_ticker_per_day,,,
CCXI,2022-05-05,cpr_narrow_momentum,dedup_one_position_per_ticker_per_day,,,
CCXI,2022-05-05,hull_rsi_short,dedup_one_position_per_ticker_per_day,,,
CCXI,2022-05-05,prev_day_low_breakdown,dedup_one_position_per_ticker_per_day,,,
CCXI,2022-05-05,cpr_narrow_momentum_short,dedup_one_position_per_ticker_per_day,,,
CCXI,2022-05-05,dc20_break_retest,dedup_one_position_per_ticker_per_day,,,
CCXI,2022-05-05,r1_break_retest,dedup_one_position_per_ticker_per_day,,,
CCXI,2022-05-05,break_retest_confluence,dedup_one_position_per_ticker_per_day,,,
CCXI,2022-05-05,lead_lag_sector_rotation,dedup_one_position_per_ticker_per_day,,,
MSTR,2022-05-05,bollinger_tight,dedup_one_position_per_ticker_per_day,,,
MSTR,2022-05-05,pivot_r1_breakout,dedup_one_position_per_ticker_per_day,,,
MSTR,2022-05-05,cpr_narrow_bullish,dedup_one_position_per_ticker_per_day,,,
MSTR,2022-05-05,camarilla_r3_breakout,dedup_one_position_per_ticker_per_day,,,
MSTR,2022-05-05,prev_day_high_break,dedup_one_position_per_ticker_per_day,,,
MSTR,2022-05-05,hull_rsi,dedup_one_position_per_ticker_per_day,,,
MSTR,2022-05-05,cpr_narrow_momentum,dedup_one_position_per_ticker_per_day,,,
MSTR,2022-05-05,hull_rsi_short,dedup_one_position_per_ticker_per_day,,,
MSTR,2022-05-05,prev_day_low_breakdown,dedup_one_position_per_ticker_per_day,,,
MSTR,2022-05-05,cpr_narrow_momentum_short,dedup_one_position_per_ticker_per_day,,,
MSTR,2022-05-05,r1_break_retest,dedup_one_position_per_ticker_per_day,,,
MSTR,2022-05-05,break_retest_volume,dedup_one_position_per_ticker_per_day,,,
MSTR,2022-05-05,break_retest_confluence,dedup_one_position_per_ticker_per_day,,,
MSTR,2022-05-05,lead_lag_sector_rotation,dedup_one_position_per_ticker_per_day,,,
GBT,2022-05-05,bollinger_tight,dedup_one_position_per_ticker_per_day,,,
GBT,2022-05-05,pivot_r1_breakout,dedup_one_position_per_ticker_per_day,,,
GBT,2022-05-05,cpr_narrow_bullish,dedup_one_position_per_ticker_per_day,,,
GBT,2022-05-05,camarilla_r3_breakout,dedup_one_position_per_ticker_per_day,,,
GBT,2022-05-05,prev_day_high_break,dedup_one_position_per_ticker_per_day,,,
