ticker,date,strategy,scaler,multiplier
SPY,2023-07-03,smc_breaker_block_long,per_position_vol_target,1.3747
SPY,2023-07-03,macd_crossover,per_position_vol_target,1.3747
SPY,2023-07-03,ppo_crossover,per_position_vol_target,1.3747
SPY,2023-07-03,inside_bar_breakout,per_position_vol_target,1.3747
SPY,2023-07-03,macd_ichimoku,per_position_vol_target,1.3747
SPY,2023-07-03,institutional_buy_momentum_long,per_position_vol_target,1.3747
SPY,2023-07-03,52w_high_breakout_with_smart_money_vol_below_long,per_position_vol_target,1.3747
SPY,2023-07-03,donchian_breakout_with_smart_money_long,per_position_vol_target,1.3747
SPY,2023-07-03,totm_long,per_position_vol_target,1.3747
GOOGL,2023-07-03,po3_bullish,per_position_vol_target,0.5405
GOOGL,2023-07-03,smc_bos_retest_entry,per_position_vol_target,0.5405
GOOGL,2023-07-03,52w_high_breakout_pullback_long,per_position_vol_target,0.5405
GOOGL,2023-07-03,totm_long,per_position_vol_target,0.5405
MSFT,2023-07-05,smc_breaker_block_long,per_position_vol_target,0.6637
MSFT,2023-07-05,institutional_cluster_long,per_position_vol_target,0.6637
MSFT,2023-07-05,institutional_persistent_holders_long,per_position_vol_target,0.6637
MSFT,2023-07-05,poc_magnet_long,per_position_vol_target,0.6637
MSFT,2023-07-05,naked_poc_retest_long,per_position_vol_target,0.6637
GOOGL,2023-07-05,macd_fast_crossover,per_position_vol_target,0.5407
GOOGL,2023-07-05,52w_high_breakout_pullback_long,per_position_vol_target,0.5407
GOOGL,2023-07-05,force_index_breakout,per_position_vol_target,0.5407
GOOGL,2023-07-05,naked_poc_retest_long,per_position_vol_target,0.5407
AAPL,2023-07-06,po3_bullish,correlation_cap_batch223,0.5
AAPL,2023-07-06,po3_bullish,per_position_vol_target,0.8835
AAPL,2023-07-06,smc_breaker_block_long,correlation_cap_batch223,0.5
AAPL,2023-07-06,smc_breaker_block_long,per_position_vol_target,0.8835
AAPL,2023-07-06,donchian_breakout_retest_long,correlation_cap_batch223,0.5
AAPL,2023-07-06,donchian_breakout_retest_long,per_position_vol_target,0.8835
AAPL,2023-07-06,dc20_break_retest,correlation_cap_batch223,0.5
AAPL,2023-07-06,dc20_break_retest,per_position_vol_target,0.8835
AAPL,2023-07-06,52wh_break_retest,correlation_cap_batch223,0.5
AAPL,2023-07-06,52wh_break_retest,per_position_vol_target,0.8835
AAPL,2023-07-06,break_retest_volume,correlation_cap_batch223,0.5
AAPL,2023-07-06,break_retest_volume,per_position_vol_target,0.8835
AAPL,2023-07-06,break_retest_confluence,correlation_cap_batch223,0.5
AAPL,2023-07-06,break_retest_confluence,per_position_vol_target,0.8835
AMZN,2023-07-06,naked_poc_retest_long,per_position_vol_target,0.5309
GOOGL,2023-07-07,cmf_flip,per_position_vol_target,0.5403
GOOGL,2023-07-07,break_retest_volume,per_position_vol_target,0.5403
GOOGL,2023-07-07,donchian_breakdown_retest_short,per_position_vol_target,0.5403
SPY,2023-07-07,tema_dema,correlation_cap_batch223,0.5
SPY,2023-07-07,tema_dema,per_position_vol_target,1.3504
SPY,2023-07-07,morning_star,correlation_cap_batch223,0.5
SPY,2023-07-07,morning_star,per_position_vol_target,1.3504
AAPL,2023-07-07,macd_fast_crossover,correlation_cap_batch223,0.5
AAPL,2023-07-07,macd_fast_crossover,per_position_vol_target,0.8854
AAPL,2023-07-07,ppo_crossover,correlation_cap_batch223,0.5
AAPL,2023-07-07,ppo_crossover,per_position_vol_target,0.8854
AAPL,2023-07-10,macd_crossover,correlation_cap_batch223,0.5
AAPL,2023-07-10,macd_crossover,per_position_vol_target,0.8548
AAPL,2023-07-10,macd_crossover_short,correlation_cap_batch223,0.5
AAPL,2023-07-10,macd_crossover_short,per_position_vol_target,0.8548
AMZN,2023-07-10,parabolic_sar_flip,per_position_vol_target,0.5181
AMZN,2023-07-10,parabolic_sar_flip_short,per_position_vol_target,0.5181
GOOGL,2023-07-10,williams_r_oversold,per_position_vol_target,0.5192
GOOGL,2023-07-10,pairs_mean_reversion_long,per_position_vol_target,0.5192
AMZN,2023-07-11,cpr_narrow_bullish,per_position_vol_target,0.5304
AMZN,2023-07-11,force_index_breakout,per_position_vol_target,0.5304
AAPL,2023-07-11,tema_dema,correlation_cap_batch223,0.5
AAPL,2023-07-11,tema_dema,per_position_vol_target,0.8542
AAPL,2023-07-11,three_black_crows_short,correlation_cap_batch223,0.5
AAPL,2023-07-11,three_black_crows_short,per_position_vol_target,0.8542
AMZN,2023-07-12,xs_quality_top_quintile_long,per_position_vol_target,0.5461
AMZN,2023-07-12,dc20_break_retest,per_position_vol_target,0.5461
AMZN,2023-07-12,break_retest_volume,per_position_vol_target,0.5461
AAPL,2023-07-12,smc_breaker_block_long,correlation_cap_batch223,0.5
AAPL,2023-07-12,smc_breaker_block_long,per_position_vol_target,0.8435
AAPL,2023-07-12,cpr_narrow_bullish,correlation_cap_batch223,0.5
