strategy,exit_method,8K_filed_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
lead_lag_sector_rotation,atr_trail_1x,no,2,0.0,-1.38205,-2.7641
lead_lag_sector_rotation,atr_trail_1x,yes,3,0.3333333333333333,-0.5839,-1.7517
lead_lag_sector_rotation,atr_trail_2x,no,2,0.5,-0.5856,-1.1712
lead_lag_sector_rotation,atr_trail_2x,yes,3,1.0,7.115733333333334,21.3472
lead_lag_sector_rotation,atr_trail_mae_conditional,no,2,0.0,-1.38205,-2.7641
lead_lag_sector_rotation,atr_trail_mae_conditional,yes,3,0.3333333333333333,-0.5839,-1.7517
lead_lag_sector_rotation,atr_trail_vix_conditional,no,2,0.0,-1.38205,-2.7641
lead_lag_sector_rotation,atr_trail_vix_conditional,yes,3,0.3333333333333333,-0.7672,-2.3016
lead_lag_sector_rotation,break_even_at_1r,no,2,0.0,-1.0,-2.0
lead_lag_sector_rotation,break_even_at_1r,yes,3,0.6666666666666666,6.119033333333333,18.3571
lead_lag_sector_rotation,breakeven_plus_trail,no,2,1.0,3.8209500000000003,7.641900000000001
lead_lag_sector_rotation,breakeven_plus_trail,yes,3,1.0,11.316299999999998,33.948899999999995
lead_lag_sector_rotation,chandelier_3x,no,2,0.0,-2.32845,-4.6569
lead_lag_sector_rotation,chandelier_3x,yes,3,1.0,9.052966666666666,27.1589
lead_lag_sector_rotation,class_time_stop,no,2,1.0,3.8209500000000003,7.641900000000001
lead_lag_sector_rotation,class_time_stop,yes,3,1.0,10.394333333333334,31.183
lead_lag_sector_rotation,earnings_blackout,no,2,1.0,3.8209500000000003,7.641900000000001
lead_lag_sector_rotation,earnings_blackout,yes,3,1.0,9.2444,27.7332
lead_lag_sector_rotation,fixed_4r_2r,no,2,1.0,3.8209500000000003,7.641900000000001
lead_lag_sector_rotation,fixed_4r_2r,yes,3,1.0,5.7985,17.3955
lead_lag_sector_rotation,hybrid_50pct_target,no,2,1.0,3.8209500000000003,7.641900000000001
lead_lag_sector_rotation,hybrid_50pct_target,yes,3,1.0,7.832599999999999,23.497799999999998
lead_lag_sector_rotation,ma_exit_ema9,no,2,1.0,0.1118,0.2236
lead_lag_sector_rotation,ma_exit_ema9,yes,3,0.3333333333333333,1.6560666666666666,4.9681999999999995
lead_lag_sector_rotation,mfe_lockin_trail,no,2,0.0,-1.38205,-2.7641
lead_lag_sector_rotation,mfe_lockin_trail,yes,3,0.3333333333333333,-0.4656666666666667,-1.397
lead_lag_sector_rotation,multi_tier_partial,no,2,0.0,-1.38205,-2.7641
lead_lag_sector_rotation,multi_tier_partial,yes,3,0.3333333333333333,-0.5313666666666667,-1.5941
lead_lag_sector_rotation,next_pivot_target,no,2,1.0,3.8209500000000003,7.641900000000001
lead_lag_sector_rotation,next_pivot_target,yes,3,1.0,2.8693666666666666,8.6081
lead_lag_sector_rotation,r_multiple_2r,no,2,0.0,-2.5663,-5.1326
lead_lag_sector_rotation,r_multiple_2r,yes,3,0.6666666666666666,0.9947666666666667,2.9843
lead_lag_sector_rotation,r_multiple_3r,no,2,0.0,-2.5663,-5.1326
lead_lag_sector_rotation,r_multiple_3r,yes,3,0.6666666666666666,1.8780000000000001,5.634
lead_lag_sector_rotation,regime_flip,no,2,1.0,2.5166,5.0332
lead_lag_sector_rotation,regime_flip,yes,3,1.0,8.576533333333332,25.729599999999998
lead_lag_sector_rotation,reverse_signal,no,2,0.0,-1.38205,-2.7641
lead_lag_sector_rotation,reverse_signal,yes,3,0.3333333333333333,-0.5839,-1.7517
lead_lag_sector_rotation,smart_money_reversal,no,2,0.0,-1.38205,-2.7641
lead_lag_sector_rotation,smart_money_reversal,yes,3,0.3333333333333333,-0.5839,-1.7517
lead_lag_sector_rotation,smc_mitigation_zone,no,2,0.5,-0.29915,-0.5983
lead_lag_sector_rotation,smc_mitigation_zone,yes,3,0.0,-0.9950333333333333,-2.9851
lead_lag_sector_rotation,time_stop_10d,no,2,1.0,1.0683500000000001,2.1367000000000003
lead_lag_sector_rotation,time_stop_10d,yes,3,1.0,4.584599999999999,13.753799999999998
lead_lag_sector_rotation,time_stop_20d,no,2,1.0,2.5166,5.0332
lead_lag_sector_rotation,time_stop_20d,yes,3,1.0,8.576533333333332,25.729599999999998
lead_lag_sector_rotation,trailing_10pct,no,2,1.0,3.8209500000000003,7.641900000000001
lead_lag_sector_rotation,trailing_10pct,yes,3,1.0,11.316299999999998,33.948899999999995
lead_lag_sector_rotation,trailing_15pct,no,2,1.0,3.8209500000000003,7.641900000000001
lead_lag_sector_rotation,trailing_15pct,yes,3,1.0,11.316299999999998,33.948899999999995
lead_lag_sector_rotation,trailing_5pct,no,2,1.0,3.8209500000000003,7.641900000000001
