strategy,exit_method,sector,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,Consumer Discretionary,1,1.0,0.7594,0.7594
avwap_252_breakout,atr_trail_1x,Financials,3,0.3333333333333333,-0.31726666666666653,-0.9517999999999995
avwap_252_breakout,atr_trail_1x,Information Technology,1,0.0,-0.4954,-0.4954
avwap_252_breakout,atr_trail_2x,Consumer Discretionary,1,1.0,2.0375,2.0375
avwap_252_breakout,atr_trail_2x,Financials,3,0.0,-2.7137333333333333,-8.1412
avwap_252_breakout,atr_trail_2x,Information Technology,1,0.0,-0.4597,-0.4597
avwap_252_breakout,atr_trail_mae_conditional,Consumer Discretionary,1,1.0,0.7594,0.7594
avwap_252_breakout,atr_trail_mae_conditional,Financials,3,0.3333333333333333,-0.31726666666666653,-0.9517999999999995
avwap_252_breakout,atr_trail_mae_conditional,Information Technology,1,0.0,-0.4954,-0.4954
avwap_252_breakout,atr_trail_vix_conditional,Consumer Discretionary,1,1.0,3.7948,3.7948
avwap_252_breakout,atr_trail_vix_conditional,Financials,3,0.3333333333333333,-1.0401666666666667,-3.1205
avwap_252_breakout,atr_trail_vix_conditional,Information Technology,1,1.0,1.2101,1.2101
avwap_252_breakout,break_even_at_1r,Consumer Discretionary,1,0.0,-0.1305,-0.1305
avwap_252_breakout,break_even_at_1r,Financials,3,0.0,-2.1023,-6.3069
avwap_252_breakout,break_even_at_1r,Information Technology,1,0.0,0.0,0.0
avwap_252_breakout,breakeven_plus_trail,Consumer Discretionary,1,0.0,0.0,0.0
avwap_252_breakout,breakeven_plus_trail,Financials,3,0.0,-2.0688999999999997,-6.2067
avwap_252_breakout,breakeven_plus_trail,Information Technology,1,0.0,0.0,0.0
avwap_252_breakout,chandelier_3x,Consumer Discretionary,1,1.0,1.1559,1.1559
avwap_252_breakout,chandelier_3x,Financials,3,0.0,-2.4527666666666668,-7.358300000000001
avwap_252_breakout,chandelier_3x,Information Technology,1,0.0,-0.0606,-0.0606
avwap_252_breakout,class_time_stop,Consumer Discretionary,1,1.0,1.5607,1.5607
avwap_252_breakout,class_time_stop,Financials,3,1.0,2.9906,8.9718
avwap_252_breakout,class_time_stop,Information Technology,1,1.0,11.7812,11.7812
avwap_252_breakout,earnings_blackout,Consumer Discretionary,1,0.0,-24.8997,-24.8997
avwap_252_breakout,earnings_blackout,Financials,3,0.3333333333333333,-5.352233333333333,-16.0567
avwap_252_breakout,earnings_blackout,Information Technology,1,0.0,-13.1443,-13.1443
avwap_252_breakout,fixed_4r_2r,Consumer Discretionary,1,0.0,-7.2884,-7.2884
avwap_252_breakout,fixed_4r_2r,Financials,3,0.6666666666666666,7.6861999999999995,23.0586
